seconds,m,minutes,hours,sa1_maincode_2016,SA2_NAME16,SA3_NAME16,SA4_NAME16
6416,79093,106.9333333,1.782222222,10201104044,Umina - Booker Bay - Patonga,Gosford,Central Coast
5630,76483,93.83333333,1.563888889,10201104045,Umina - Booker Bay - Patonga,Gosford,Central Coast
5770,76764,96.16666667,1.602777778,10201104046,Umina - Booker Bay - Patonga,Gosford,Central Coast
5742,78825,95.7,1.595,10201104047,Umina - Booker Bay - Patonga,Gosford,Central Coast
6050,80918,100.8333333,1.680555556,10201104048,Umina - Booker Bay - Patonga,Gosford,Central Coast
5976,80030,99.6,1.66,10201104049,Umina - Booker Bay - Patonga,Gosford,Central Coast
6518,79883,108.6333333,1.810555556,10201104050,Umina - Booker Bay - Patonga,Gosford,Central Coast
6022,81272,100.3666667,1.672777778,10201104051,Umina - Booker Bay - Patonga,Gosford,Central Coast
6198,81255,103.3,1.721666667,10201104052,Umina - Booker Bay - Patonga,Gosford,Central Coast
5680,77742,94.66666667,1.577777778,10201104053,Umina - Booker Bay - Patonga,Gosford,Central Coast
7109,81919,118.4833333,1.974722222,10201104054,Umina - Booker Bay - Patonga,Gosford,Central Coast
5931,80608,98.85,1.6475,10201104055,Umina - Booker Bay - Patonga,Gosford,Central Coast
5738,77117,95.63333333,1.593888889,10201104056,Umina - Booker Bay - Patonga,Gosford,Central Coast
6611,79256,110.1833333,1.836388889,10201104057,Umina - Booker Bay - Patonga,Gosford,Central Coast
5652,77293,94.2,1.57,10201104058,Umina - Booker Bay - Patonga,Gosford,Central Coast
7985,96407,133.0833333,2.218055556,10201104101,Wamberal - Forresters Beach,Gosford,Central Coast
7937,97449,132.2833333,2.204722222,10201104102,Wamberal - Forresters Beach,Gosford,Central Coast
8082,97321,134.7,2.245,10201104103,Wamberal - Forresters Beach,Gosford,Central Coast
8200,98158,136.6666667,2.277777778,10201104104,Wamberal - Forresters Beach,Gosford,Central Coast
8128,98077,135.4666667,2.257777778,10201104105,Wamberal - Forresters Beach,Gosford,Central Coast
10382,117085,173.0333333,2.883888889,10201104106,Wamberal - Forresters Beach,Gosford,Central Coast
8884,99076,148.0666667,2.467777778,10201104107,Wamberal - Forresters Beach,Gosford,Central Coast
8145,97739,135.75,2.2625,10201104108,Wamberal - Forresters Beach,Gosford,Central Coast
8327,96502,138.7833333,2.313055556,10201104109,Wamberal - Forresters Beach,Gosford,Central Coast
7596,94586,126.6,2.11,10201104110,Wamberal - Forresters Beach,Gosford,Central Coast
7568,94913,126.1333333,2.102222222,10201104111,Wamberal - Forresters Beach,Gosford,Central Coast
7608,96033,126.8,2.113333333,10201104112,Wamberal - Forresters Beach,Gosford,Central Coast
7660,94399,127.6666667,2.127777778,10201104113,Wamberal - Forresters Beach,Gosford,Central Coast
8125,96268,135.4166667,2.256944444,10201104114,Wamberal - Forresters Beach,Gosford,Central Coast
7711,95594,128.5166667,2.141944444,10201104115,Wamberal - Forresters Beach,Gosford,Central Coast
7518,95048,125.3,2.088333333,10201104116,Wamberal - Forresters Beach,Gosford,Central Coast
7666,95091,127.7666667,2.129444444,10201104117,Wamberal - Forresters Beach,Gosford,Central Coast
7912,98194,131.8666667,2.197777778,10201104118,Wamberal - Forresters Beach,Gosford,Central Coast
8519,100095,141.9833333,2.366388889,10201104119,Wamberal - Forresters Beach,Gosford,Central Coast
9299,100869,154.9833333,2.583055556,10201104120,Wamberal - Forresters Beach,Gosford,Central Coast
8049,99912,134.15,2.235833333,10201104121,Wamberal - Forresters Beach,Gosford,Central Coast
11123,113549,185.3833333,3.089722222,10201104122,Wamberal - Forresters Beach,Gosford,Central Coast
8308,99328,138.4666667,2.307777778,10201104123,Wamberal - Forresters Beach,Gosford,Central Coast
8742,99764,145.7,2.428333333,10201104124,Wamberal - Forresters Beach,Gosford,Central Coast
8565,100316,142.75,2.379166667,10201104125,Wamberal - Forresters Beach,Gosford,Central Coast
5617,76802,93.61666667,1.560277778,10201104201,Woy Woy - Blackwall,Gosford,Central Coast
5507,76042,91.78333333,1.529722222,10201104202,Woy Woy - Blackwall,Gosford,Central Coast
5464,76471,91.06666667,1.517777778,10201104203,Woy Woy - Blackwall,Gosford,Central Coast
5185,75191,86.41666667,1.440277778,10201104204,Woy Woy - Blackwall,Gosford,Central Coast
5336,74103,88.93333333,1.482222222,10201104205,Woy Woy - Blackwall,Gosford,Central Coast
7653,78761,127.55,2.125833333,10201104206,Woy Woy - Blackwall,Gosford,Central Coast
6285,78468,104.75,1.745833333,10201104207,Woy Woy - Blackwall,Gosford,Central Coast
5346,75375,89.1,1.485,10201104208,Woy Woy - Blackwall,Gosford,Central Coast
5067,74682,84.45,1.4075,10201104209,Woy Woy - Blackwall,Gosford,Central Coast
6397,80281,106.6166667,1.776944444,10201104210,Woy Woy - Blackwall,Gosford,Central Coast
6532,81670,108.8666667,1.814444444,10201104211,Woy Woy - Blackwall,Gosford,Central Coast
5260,74585,87.66666667,1.461111111,10201104213,Woy Woy - Blackwall,Gosford,Central Coast
5667,77464,94.45,1.574166667,10201104214,Woy Woy - Blackwall,Gosford,Central Coast
5321,75092,88.68333333,1.478055556,10201104215,Woy Woy - Blackwall,Gosford,Central Coast
5488,75449,91.46666667,1.524444444,10201104216,Woy Woy - Blackwall,Gosford,Central Coast
5751,77422,95.85,1.5975,10201104217,Woy Woy - Blackwall,Gosford,Central Coast
5748,76323,95.8,1.596666667,10201104218,Woy Woy - Blackwall,Gosford,Central Coast
5636,77247,93.93333333,1.565555556,10201104219,Woy Woy - Blackwall,Gosford,Central Coast
5355,75511,89.25,1.4875,10201104220,Woy Woy - Blackwall,Gosford,Central Coast
5197,74486,86.61666667,1.443611111,10201104221,Woy Woy - Blackwall,Gosford,Central Coast
5305,75075,88.41666667,1.473611111,10201104222,Woy Woy - Blackwall,Gosford,Central Coast
5400,76296,90,1.5,10201104223,Woy Woy - Blackwall,Gosford,Central Coast
5616,76264,93.6,1.56,10201104224,Woy Woy - Blackwall,Gosford,Central Coast
5494,75990,91.56666667,1.526111111,10201104225,Woy Woy - Blackwall,Gosford,Central Coast
5433,75904,90.55,1.509166667,10201104226,Woy Woy - Blackwall,Gosford,Central Coast
5438,75905,90.63333333,1.510555556,10201104227,Woy Woy - Blackwall,Gosford,Central Coast
5497,75990,91.61666667,1.526944444,10201104228,Woy Woy - Blackwall,Gosford,Central Coast
4806,73385,80.1,1.335,10201104229,Woy Woy - Blackwall,Gosford,Central Coast
5435,76437,90.58333333,1.509722222,10201104230,Woy Woy - Blackwall,Gosford,Central Coast
5271,75062,87.85,1.464166667,10201104231,Woy Woy - Blackwall,Gosford,Central Coast
5334,75889,88.9,1.481666667,10201104232,Woy Woy - Blackwall,Gosford,Central Coast
5119,75634,85.31666667,1.421944444,10201104233,Woy Woy - Blackwall,Gosford,Central Coast
6605,84621,110.0833333,1.834722222,10201104301,Wyoming,Gosford,Central Coast
7400,88441,123.3333333,2.055555556,10201104302,Wyoming,Gosford,Central Coast
7365,89190,122.75,2.045833333,10201104303,Wyoming,Gosford,Central Coast
6848,86745,114.1333333,1.902222222,10201104304,Wyoming,Gosford,Central Coast
7143,87679,119.05,1.984166667,10201104305,Wyoming,Gosford,Central Coast
8284,89428,138.0666667,2.301111111,10201104306,Wyoming,Gosford,Central Coast
6996,86209,116.6,1.943333333,10201104307,Wyoming,Gosford,Central Coast
6767,87937,112.7833333,1.879722222,10201104308,Wyoming,Gosford,Central Coast
6407,86118,106.7833333,1.779722222,10201104309,Wyoming,Gosford,Central Coast
5759,85272,95.98333333,1.599722222,10201104310,Wyoming,Gosford,Central Coast
6493,86156,108.2166667,1.803611111,10201104311,Wyoming,Gosford,Central Coast
7791,88956,129.85,2.164166667,10201104312,Wyoming,Gosford,Central Coast
7471,88746,124.5166667,2.075277778,10201104313,Wyoming,Gosford,Central Coast
7362,88360,122.7,2.045,10201104314,Wyoming,Gosford,Central Coast
7423,89230,123.7166667,2.061944444,10201104315,Wyoming,Gosford,Central Coast
6706,83853,111.7666667,1.862777778,10201104316,Wyoming,Gosford,Central Coast
6354,83442,105.9,1.765,10201104317,Wyoming,Gosford,Central Coast
6547,84895,109.1166667,1.818611111,10201104318,Wyoming,Gosford,Central Coast
7685,88628,128.0833333,2.134722222,10201104319,Wyoming,Gosford,Central Coast
8218,89406,136.9666667,2.282777778,10201104320,Wyoming,Gosford,Central Coast
7432,86382,123.8666667,2.064444444,10201104321,Wyoming,Gosford,Central Coast
7077,86592,117.95,1.965833333,10201104322,Wyoming,Gosford,Central Coast
6801,84802,113.35,1.889166667,10201104323,Wyoming,Gosford,Central Coast
6735,86404,112.25,1.870833333,10201104324,Wyoming,Gosford,Central Coast
7143,85753,119.05,1.984166667,10201104325,Wyoming,Gosford,Central Coast
6194,85765,103.2333333,1.720555556,10201104326,Wyoming,Gosford,Central Coast
6915,85318,115.25,1.920833333,10201104327,Wyoming,Gosford,Central Coast
7042,85450,117.3666667,1.956111111,10201104328,Wyoming,Gosford,Central Coast
6981,85420,116.35,1.939166667,10201104329,Wyoming,Gosford,Central Coast
6746,84801,112.4333333,1.873888889,10201104330,Wyoming,Gosford,Central Coast
8491,102815,141.5166667,2.358611111,10202104401,Bateau Bay - Killarney Vale,Wyong,Central Coast
8929,106054,148.8166667,2.480277778,10202104402,Bateau Bay - Killarney Vale,Wyong,Central Coast
8766,105932,146.1,2.435,10202104403,Bateau Bay - Killarney Vale,Wyong,Central Coast
8730,103069,145.5,2.425,10202104404,Bateau Bay - Killarney Vale,Wyong,Central Coast
8849,105795,147.4833333,2.458055556,10202104405,Bateau Bay - Killarney Vale,Wyong,Central Coast
9388,102899,156.4666667,2.607777778,10202104406,Bateau Bay - Killarney Vale,Wyong,Central Coast
9130,103375,152.1666667,2.536111111,10202104407,Bateau Bay - Killarney Vale,Wyong,Central Coast
8996,103176,149.9333333,2.498888889,10202104408,Bateau Bay - Killarney Vale,Wyong,Central Coast
9516,104049,158.6,2.643333333,10202104409,Bateau Bay - Killarney Vale,Wyong,Central Coast
8504,102391,141.7333333,2.362222222,10202104410,Bateau Bay - Killarney Vale,Wyong,Central Coast
8288,101970,138.1333333,2.302222222,10202104411,Bateau Bay - Killarney Vale,Wyong,Central Coast
8438,101746,140.6333333,2.343888889,10202104412,Bateau Bay - Killarney Vale,Wyong,Central Coast
8583,104722,143.05,2.384166667,10202104413,Bateau Bay - Killarney Vale,Wyong,Central Coast
8762,102028,146.0333333,2.433888889,10202104414,Bateau Bay - Killarney Vale,Wyong,Central Coast
8935,106167,148.9166667,2.481944444,10202104415,Bateau Bay - Killarney Vale,Wyong,Central Coast
8883,106384,148.05,2.4675,10202104416,Bateau Bay - Killarney Vale,Wyong,Central Coast
8839,106731,147.3166667,2.455277778,10202104417,Bateau Bay - Killarney Vale,Wyong,Central Coast
8806,103666,146.7666667,2.446111111,10202104418,Bateau Bay - Killarney Vale,Wyong,Central Coast
9180,111274,153,2.55,10202104419,Bateau Bay - Killarney Vale,Wyong,Central Coast
8700,112180,145,2.416666667,10202104420,Bateau Bay - Killarney Vale,Wyong,Central Coast
8726,103138,145.4333333,2.423888889,10202104421,Bateau Bay - Killarney Vale,Wyong,Central Coast
8894,103011,148.2333333,2.470555556,10202104422,Bateau Bay - Killarney Vale,Wyong,Central Coast
8508,102363,141.8,2.363333333,10202104423,Bateau Bay - Killarney Vale,Wyong,Central Coast
8675,102738,144.5833333,2.409722222,10202104424,Bateau Bay - Killarney Vale,Wyong,Central Coast
8570,102231,142.8333333,2.380555556,10202104425,Bateau Bay - Killarney Vale,Wyong,Central Coast
8332,102261,138.8666667,2.314444444,10202104426,Bateau Bay - Killarney Vale,Wyong,Central Coast
8370,102677,139.5,2.325,10202104427,Bateau Bay - Killarney Vale,Wyong,Central Coast
8330,102290,138.8333333,2.313888889,10202104428,Bateau Bay - Killarney Vale,Wyong,Central Coast
8729,111381,145.4833333,2.424722222,10202104429,Bateau Bay - Killarney Vale,Wyong,Central Coast
8678,111897,144.6333333,2.410555556,10202104430,Bateau Bay - Killarney Vale,Wyong,Central Coast
8753,112549,145.8833333,2.431388889,10202104431,Bateau Bay - Killarney Vale,Wyong,Central Coast
8810,112886,146.8333333,2.447222222,10202104432,Bateau Bay - Killarney Vale,Wyong,Central Coast
8967,104848,149.45,2.490833333,10202104433,Bateau Bay - Killarney Vale,Wyong,Central Coast
8929,104507,148.8166667,2.480277778,10202104434,Bateau Bay - Killarney Vale,Wyong,Central Coast
8377,101281,139.6166667,2.326944444,10202104435,Bateau Bay - Killarney Vale,Wyong,Central Coast
8775,102113,146.25,2.4375,10202104436,Bateau Bay - Killarney Vale,Wyong,Central Coast
8270,101845,137.8333333,2.297222222,10202104437,Bateau Bay - Killarney Vale,Wyong,Central Coast
8892,101999,148.2,2.47,10202104438,Bateau Bay - Killarney Vale,Wyong,Central Coast
8532,102134,142.2,2.37,10202104439,Bateau Bay - Killarney Vale,Wyong,Central Coast
8530,102430,142.1666667,2.369444444,10202104440,Bateau Bay - Killarney Vale,Wyong,Central Coast
8716,105837,145.2666667,2.421111111,10202104441,Bateau Bay - Killarney Vale,Wyong,Central Coast
8891,106803,148.1833333,2.469722222,10202104442,Bateau Bay - Killarney Vale,Wyong,Central Coast
8908,107065,148.4666667,2.474444444,10202104443,Bateau Bay - Killarney Vale,Wyong,Central Coast
9082,107305,151.3666667,2.522777778,10202104444,Bateau Bay - Killarney Vale,Wyong,Central Coast
8950,107126,149.1666667,2.486111111,10202104445,Bateau Bay - Killarney Vale,Wyong,Central Coast
9480,104218,158,2.633333333,10202104446,Bateau Bay - Killarney Vale,Wyong,Central Coast
8612,109884,143.5333333,2.392222222,10202104447,Bateau Bay - Killarney Vale,Wyong,Central Coast
9189,106442,153.15,2.5525,10202104448,Bateau Bay - Killarney Vale,Wyong,Central Coast
8394,109637,139.9,2.331666667,10202104449,Bateau Bay - Killarney Vale,Wyong,Central Coast
8602,109228,143.3666667,2.389444444,10202104450,Bateau Bay - Killarney Vale,Wyong,Central Coast
8754,110730,145.9,2.431666667,10202104451,Bateau Bay - Killarney Vale,Wyong,Central Coast
8684,110662,144.7333333,2.412222222,10202104452,Bateau Bay - Killarney Vale,Wyong,Central Coast
8685,110708,144.75,2.4125,10202104453,Bateau Bay - Killarney Vale,Wyong,Central Coast
8941,111086,149.0166667,2.483611111,10202104454,Bateau Bay - Killarney Vale,Wyong,Central Coast
8791,111328,146.5166667,2.441944444,10202104455,Bateau Bay - Killarney Vale,Wyong,Central Coast
9241,102203,154.0166667,2.566944444,10202104456,Bateau Bay - Killarney Vale,Wyong,Central Coast
8252,101405,137.5333333,2.292222222,10202104457,Bateau Bay - Killarney Vale,Wyong,Central Coast
8398,100773,139.9666667,2.332777778,10202104458,Bateau Bay - Killarney Vale,Wyong,Central Coast
8505,101736,141.75,2.3625,10202104459,Bateau Bay - Killarney Vale,Wyong,Central Coast
10602,141076,176.7,2.945,10202104501,Blue Haven - San Remo,Wyong,Central Coast
10746,141258,179.1,2.985,10202104502,Blue Haven - San Remo,Wyong,Central Coast
10893,142075,181.55,3.025833333,10202104503,Blue Haven - San Remo,Wyong,Central Coast
8383,123511,139.7166667,2.328611111,10202104504,Blue Haven - San Remo,Wyong,Central Coast
10325,141403,172.0833333,2.868055556,10202104505,Blue Haven - San Remo,Wyong,Central Coast
8561,117354,142.6833333,2.378055556,10202104506,Blue Haven - San Remo,Wyong,Central Coast
8196,117160,136.6,2.276666667,10202104507,Blue Haven - San Remo,Wyong,Central Coast
8568,117906,142.8,2.38,10202104508,Blue Haven - San Remo,Wyong,Central Coast
10463,141530,174.3833333,2.906388889,10202104509,Blue Haven - San Remo,Wyong,Central Coast
10452,141498,174.2,2.903333333,10202104510,Blue Haven - San Remo,Wyong,Central Coast
9852,140738,164.2,2.736666667,10202104511,Blue Haven - San Remo,Wyong,Central Coast
10584,141714,176.4,2.94,10202104512,Blue Haven - San Remo,Wyong,Central Coast
9974,141108,166.2333333,2.770555556,10202104513,Blue Haven - San Remo,Wyong,Central Coast
10783,142002,179.7166667,2.995277778,10202104514,Blue Haven - San Remo,Wyong,Central Coast
8438,123183,140.6333333,2.343888889,10202104515,Blue Haven - San Remo,Wyong,Central Coast
10755,141926,179.25,2.9875,10202104516,Blue Haven - San Remo,Wyong,Central Coast
10248,141225,170.8,2.846666667,10202104517,Blue Haven - San Remo,Wyong,Central Coast
9957,140853,165.95,2.765833333,10202104518,Blue Haven - San Remo,Wyong,Central Coast
10756,139815,179.2666667,2.987777778,10202104519,Blue Haven - San Remo,Wyong,Central Coast
10865,142340,181.0833333,3.018055556,10202104521,Blue Haven - San Remo,Wyong,Central Coast
10185,140493,169.75,2.829166667,10202104522,Blue Haven - San Remo,Wyong,Central Coast
10408,140785,173.4666667,2.891111111,10202104523,Blue Haven - San Remo,Wyong,Central Coast
8297,117050,138.2833333,2.304722222,10202104524,Blue Haven - San Remo,Wyong,Central Coast
9083,122127,151.3833333,2.523055556,10202104601,Budgewoi - Buff Point - Halekulani,Wyong,Central Coast
8811,121745,146.85,2.4475,10202104602,Budgewoi - Buff Point - Halekulani,Wyong,Central Coast
9239,122076,153.9833333,2.566388889,10202104603,Budgewoi - Buff Point - Halekulani,Wyong,Central Coast
8729,122366,145.4833333,2.424722222,10202104604,Budgewoi - Buff Point - Halekulani,Wyong,Central Coast
8805,121497,146.75,2.445833333,10202104605,Budgewoi - Buff Point - Halekulani,Wyong,Central Coast
9031,121541,150.5166667,2.508611111,10202104606,Budgewoi - Buff Point - Halekulani,Wyong,Central Coast
8607,119802,143.45,2.390833333,10202104607,Budgewoi - Buff Point - Halekulani,Wyong,Central Coast
8775,121207,146.25,2.4375,10202104608,Budgewoi - Buff Point - Halekulani,Wyong,Central Coast
