SA1_MAINCODE_2016,Area (sq km),Nearest Centrelink office,Distance (km),Total travel time (min),Travel time decile
50502108616,0.2941,Mirrabooka,3035.630387,6.3,2
50502108617,0.254,Mirrabooka,2798.414155,5.9,2
50502108618,0.1928,Mirrabooka,2203.620194,5.6,2
50502108619,0.1295,Mirrabooka,2463.896034,6,2
50502108620,0.5771,Mirrabooka,1394.871923,6.8,3
50502108621,0.2044,Mirrabooka,723.7006388,2.7,1
50502108622,0.2097,Mirrabooka,2166.169713,5.7,2
50502108623,0.2173,Mirrabooka,2302.735136,6.8,3
50502108624,0.1728,Mirrabooka,2006.739516,7.3,3
50502108625,0.1163,Mirrabooka,1714.38734,6,2
50502108626,0.2486,Mirrabooka,1804.665933,6.8,3
50502108627,0.1281,Mirrabooka,1467.455533,5.1,2
50502108628,0.154,Mirrabooka,2067.840749,5.3,2
50502108629,0.1917,Morley,2025.753691,6.3,2
50502108630,0.1924,Morley,1770.942746,5.9,2
50502108631,0.2306,Morley,1691.167314,7.4,3
50502108632,0.172,Morley,1396.646108,6,2
50502108633,0.1209,Morley,1140.703749,4.5,1
50502108634,0.1672,Morley,1346.558936,5.2,2
50502108635,0.1624,Morley,1474.253261,5.3,2
50502108636,0.1329,Mirrabooka,655.7956474,3.3,1
50502108637,0.123,Mirrabooka,927.8619082,4,1
50502108638,0.1056,Mirrabooka,963.5925343,3.1,1
50502108639,0.0968,Mirrabooka,1174.365197,3.5,1
50502108640,0.1451,Mirrabooka,998.6314209,4.2,1
50502108641,0.1784,Morley,1652.426787,5.5,2
50502108642,0.2029,Morley,1835.276883,5.8,2
50502108643,0.1858,Morley,2083.190776,6.4,3
50502108644,0.112,Mirrabooka,908.3574834,3.3,1
50502108645,0.2153,Morley,2253.613208,7.1,3
50502108646,0.2195,Morley,2423.171547,7.5,3
50502108647,0.1262,Morley,2654.610858,8.3,4
50502108648,0.2495,Mirrabooka,1835.287364,5,2
50502108649,0.0953,Mirrabooka,1513.61438,5,2
50502108650,0.3582,Mirrabooka,1667.839885,4.5,1
50502108651,0.2329,Mirrabooka,2381.177501,6.9,3
50502108652,0.1364,Morley,2623.978172,9.1,5
50502108653,0.1995,Morley,2365.090833,9.2,5
50502108654,0.1559,Morley,2104.033915,7.9,4
50502108655,0.0933,Mirrabooka,1398.739494,5.1,2
50502108656,0.1491,Mirrabooka,1141.286011,5,2
50502108657,0.1389,Mirrabooka,1297.801276,5.5,2
50502108658,0.4308,Mirrabooka,2701.178058,7.2,3
50502108659,0.1435,Mirrabooka,1285.548904,3.3,1
50502108701,3.1133,Innaloo,1138.66445,7.2,3
50502108801,0.1145,Innaloo,4059.690009,10,5
50502108802,0.3455,Innaloo,1436.920246,7,3
50502108803,0.1296,Innaloo,3100.066708,9.3,5
50502108804,0.0965,Innaloo,3791.914927,9.9,5
50502108805,0.1217,Innaloo,3369.271126,11.9,7
50502108806,0.1381,Innaloo,2959.997636,7,3
50502108807,0.1516,Innaloo,3144.560338,8.4,4
50502108808,0.0964,Innaloo,3562.109002,9.3,5
50502108809,0.1065,Innaloo,3340.027076,8.8,4
50502108810,0.1423,Innaloo,3667.522418,8.3,4
50502108811,0.1268,Innaloo,3865.817763,9.2,5
50502108812,0.1075,Innaloo,3583.506571,10.4,6
50502108813,0.1186,Innaloo,3109.389142,8.7,4
50502108814,0.1822,Innaloo,2923.370838,9.1,5
50502108815,0.1802,Innaloo,3357.78562,7.9,4
50502108816,0.1668,Innaloo,2733.875627,7.6,3
50502108817,0.1713,Innaloo,3217.422182,9.3,5
50502108818,0.293,Innaloo,2606.2925,8.2,4
50502108819,0.2678,Innaloo,2949.354063,9.2,5
50502108820,0.1389,Innaloo,2354.733985,6.4,3
50502108821,0.1502,Innaloo,2590.114742,7.4,3
50502108822,0.151,Innaloo,2281.827397,7.2,3
50502108823,0.1269,Innaloo,2017.963367,6.3,2
50502108824,0.2606,Innaloo,2264.893666,7.5,3
50502108825,0.1348,Innaloo,3556.70813,10.1,5
50502108826,0.1306,Innaloo,3266.202942,10.7,6
50502108827,0.1313,Innaloo,2711.831214,7.7,4
50502108828,0.2104,Innaloo,2878.633022,8.2,4
50502108829,0.1168,Innaloo,3226.792678,8.4,4
50502108830,0.1258,Innaloo,3381.558307,9.8,5
50502108831,0.1922,Innaloo,1923.062048,6.4,3
50502108832,0.184,Innaloo,1684.390102,6.3,2
50502108833,0.1497,Innaloo,2542.569161,5.7,2
50502108834,0.1374,Innaloo,3125.668541,7,3
50502108835,0.2107,Innaloo,2639.595818,6.5,3
50502108901,0.1872,Warwick Grove,4476.615243,13.6,7
50502108902,0.3323,Warwick Grove,2771.985047,10.7,6
50502108903,0.1371,Warwick Grove,5169.695909,12.3,7
50502108904,0.5111,Warwick Grove,4832.946154,10.6,6
50502108905,0.2972,Warwick Grove,4752.506779,14.2,8
50502108906,0.1171,Warwick Grove,4318.645444,13.3,7
50502108907,0.1756,Warwick Grove,4090.956293,13.7,7
50502108908,0.2841,Warwick Grove,2423.699954,9.6,5
50502108909,0.2671,Warwick Grove,4816.021743,12.8,7
50502108910,0.7589,Innaloo,5364.221462,16.1,8
50502108911,0.2091,Innaloo,5302.649878,12.7,7
50502108912,0.177,Innaloo,4913.684015,12.9,7
50502108913,0.2983,Innaloo,4680.860322,12.4,7
50502108914,0.1824,Innaloo,4364.839777,10.7,6
50502108915,1.1424,Warwick Grove,3392.754836,11.9,7
50502108916,0.2077,Warwick Grove,4183.225444,10.5,6
50502108917,0.1799,Warwick Grove,4335.319963,12.3,7
50502108918,0.2539,Warwick Grove,4466.807594,12.4,7
50502108919,0.2695,Warwick Grove,2191.938801,9.1,5
50502108920,0.1625,Warwick Grove,3317.007582,10,5
50502108921,0.2235,Innaloo,4302.525999,10.5,6
50502108922,0.4556,Warwick Grove,3633.634376,10.7,6
50502108923,0.1877,Warwick Grove,3562.337282,10.5,6
50502108924,0.2144,Innaloo,3903.68195,9.9,5
50502108925,0.2333,Warwick Grove,3189.498528,10.3,5
50502108926,0.2386,Warwick Grove,2903.051181,11.1,6
50502108927,0.1342,Warwick Grove,3860.648922,10.1,5
50502108928,0.7603,Innaloo,4164.029814,11.6,6
50502108929,0.2801,Innaloo,3559.407767,10.6,6
50502108930,0.2293,Warwick Grove,3792.842495,11.9,7
50502108931,0.1443,Warwick Grove,2163.76771,7.2,3
50502108932,0.1874,Warwick Grove,3867.315948,9.7,5
50502108933,0.3162,Warwick Grove,4150.628084,11.1,6
50502108934,0.1062,Warwick Grove,3725.469704,10.1,5
50502108935,0.2545,Warwick Grove,2812.30885,9.4,5
50502108936,0.1986,Innaloo,4199.023096,10.6,6
50502108937,1.0179,Warwick Grove,2308.601659,8.1,4
50502108938,0.325,Warwick Grove,1873.765835,6.1,2
50502108939,0.1639,Warwick Grove,1482.664996,6,2
50502108940,0.1151,Warwick Grove,1793.671551,6.6,3
50502108941,0.26,Warwick Grove,3112.256594,8.9,4
50502108942,0.248,Warwick Grove,4163.61036,10,5
50502108943,0.2028,Warwick Grove,4146.352545,9.6,5
50502108944,0.1347,Warwick Grove,3842.118312,9,5
50502108945,0.2703,Warwick Grove,3589.062973,10.5,6
50502108946,0.3232,Warwick Grove,3854.164957,9.3,5
50502108947,0.1329,Warwick Grove,3534.396485,8.3,4
50502108948,0.2095,Warwick Grove,3318.909004,8.1,4
50502108949,0.1723,Warwick Grove,3019.992385,7,3
50502108950,0.1986,Warwick Grove,2724.18048,7,3
50502109002,0.2943,Mirrabooka,2044.087446,5.7,2
50502109003,0.4927,Mirrabooka,1732.773097,5.4,2
50502109004,0.1949,Mirrabooka,2024.623324,4.6,1
50502109005,0.1682,Mirrabooka,2179.647619,5.9,2
50502109006,0.1461,Mirrabooka,2416.206222,6.1,2
50502109007,0.1602,Mirrabooka,2220.807605,5.3,2
50502109008,0.1202,Mirrabooka,1796.529922,4.6,1
50502109009,0.153,Mirrabooka,2563.070034,8,4
50502109010,0.1437,Mirrabooka,2794.999542,6.9,3
50502109011,0.1391,Mirrabooka,628.5952131,1.8,1
50502109012,0.1952,Mirrabooka,623.9979961,3,1
50502109013,0.2524,Mirrabooka,1096.243065,3.8,1
50502109014,0.1891,Mirrabooka,968.7981512,3.1,1
50502109016,0.2624,Mirrabooka,1499.292354,3.8,1
50502109017,0.2775,Mirrabooka,1860.320807,4.1,1
50502109019,0.1621,Mirrabooka,2015.30503,5.3,2
50502109020,0.1638,Mirrabooka,725.6472212,2.3,1
50502109021,0.1327,Mirrabooka,1126.807241,3.3,1
50502109022,0.2869,Mirrabooka,2507.17899,5.8,2
50502109023,0.386,Mirrabooka,2699.150668,7.1,3
50502109024,0.1036,Mirrabooka,1431.541556,4.4,1
50502109025,0.2019,Mirrabooka,2349.978116,4.5,1
50502109027,0.2456,Mirrabooka,2520.373606,4.9,2
50502109028,0.1643,Mirrabooka,1798.959326,5.5,2
50502109029,0.1122,Mirrabooka,2365.567425,5.4,2
50502109030,0.1431,Mirrabooka,1686.653355,4.9,2
50502109031,0.1203,Mirrabooka,1290.619519,4.6,1
50502109032,0.1414,Mirrabooka,2167.716987,6.1,2
50502109033,0.202,Mirrabooka,2335.534455,5,2
50502109034,0.0756,Mirrabooka,1491.28018,5.5,2
50502109035,0.0808,Mirrabooka,2555.11062,7,3
50502109036,0.1277,Mirrabooka,1472.660907,5.9,2
50502109101,3.4451,Innaloo,595.7660045,4.5,1
50502109201,0.1189,Innaloo,4371.766581,10.6,6
50502109202,0.1316,Innaloo,4192.472415,10.4,6
50502109203,0.148,Innaloo,4009.183848,8.9,4
50502109204,0.1298,Innaloo,4347.550134,13.4,7
50502109205,0.1152,Innaloo,4515.406851,12.7,7
50502109206,0.1045,Innaloo,4682.422688,11.6,6
50502109207,0.1802,Innaloo,5181.084789,13.2,7
50502109208,0.2062,Innaloo,4888.438734,11.8,6
50502109209,0.1404,Innaloo,5328.400281,14,8
50502109210,0.2517,Innaloo,5608.122406,14.5,8
50502109211,0.4951,Innaloo,5182.200763,11,6
50502109212,0.114,Innaloo,5271.603813,11.3,6
50502109213,0.0938,Innaloo,5044.77074,11.6,6
50502109214,0.1058,Innaloo,4658.911433,10.9,6
50502109215,0.0891,Innaloo,4948.766629,10.7,6
50502109216,0.1662,Innaloo,5006.35254,11.7,6
50502109217,0.2258,Innaloo,4572.243176,11,6
50502109218,0.1643,Innaloo,4173.771473,13.7,7
50502109219,0.2077,Innaloo,3802.484701,9.8,5
50502109220,0.1028,Innaloo,4942.525464,11.8,6
50502109221,0.1419,Innaloo,4766.150925,11.3,6
50502109222,0.1414,Innaloo,4563.122901,10.5,6
50502109223,0.1123,Innaloo,4040.716596,9.5,5
50502109224,0.1616,Innaloo,4198.114971,10.1,5
50502109225,0.1184,Innaloo,3587.057264,8.6,4
50502109226,0.1384,Innaloo,3552.552982,8.2,4
50502109227,0.1142,Innaloo,4251.289648,10.3,5
50502109228,0.1226,Innaloo,3898.827251,9.1,5
50502109229,0.0677,Innaloo,4851.94387,10.5,6
50502109230,0.1834,Innaloo,4569.140078,10.1,5
50502109231,0.2085,Innaloo,4094.101063,9.6,5
50502109232,0.1699,Innaloo,3527.69219,8,4
50502109301,0.1402,Innaloo,1712.439943,6.7,3
50502109302,0.2612,Innaloo,1979.717576,7.4,3
50502109303,0.205,Innaloo,2587.240657,10.4,6
50502109304,0.1732,Warwick Grove,2988.554252,8.6,4
50502109305,0.2428,Warwick Grove,3497.264755,8.5,4
50502109306,0.2037,Warwick Grove,3711.890981,9.2,5
50502109307,0.1975,Innaloo,3561.158216,11.9,7
50502109308,0.2331,Innaloo,3191.427328,11.5,6
50502109309,0.0925,Innaloo,1529.67922,7.9,4
50502109310,0.0891,Innaloo,1506.387786,7.8,4
50502109311,0.1195,Innaloo,1694.141911,8.9,4
50502109312,0.1223,Innaloo,2593.940021,9.4,5
50502109313,0.1188,Innaloo,2355.615224,8,4
50502109314,0.1086,Innaloo,2213.96543,8.6,4
50502109315,0.13,Innaloo,1936.0038,7.6,3
50502109316,0.1713,Innaloo,2287.750974,8.5,4
50502109317,0.4696,Innaloo,1877.164577,10.3,5
50502109318,0.2457,Innaloo,2343.8361,9.4,5
50502109319,0.3563,Innaloo,2856.080899,10.2,5
50502109320,0.1363,Innaloo,2855.486231,11.3,6
50502109321,0.2264,Innaloo,2923.605504,10,5
50502109322,0.3118,Innaloo,3512.098031,10.9,6
50502109323,0.2019,Innaloo,3640.008945,10.9,6
50502109324,0.1821,Innaloo,3070.081116,10,5
50502109325,0.1544,Innaloo,3576.544378,13.5,7
50502109326,0.1858,Innaloo,3448.22751,12.7,7
50502109327,0.2842,Innaloo,1706.235764,7.7,4
50502109328,0.3839,Innaloo,2374.137182,9.3,5
50502109329,0.2839,Innaloo,1959.412624,9.1,5
50502109330,0.4661,Innaloo,1392.403139,8,4
50502109401,0.7675,Warwick Grove,4668.574181,8.2,4
50502109402,0.117,Warwick Grove,5620.566602,11.7,6
50502109403,0.2667,Warwick Grove,5454.852757,11.5,6
50502109404,0.626,Warwick Grove,4963.189959,12,7
50502109405,0.2904,Warwick Grove,5742.599654,11.6,6
50502109406,0.2398,Warwick Grove,5764.613087,12.8,7
50502109407,0.1835,Warwick Grove,4572.12651,10.3,5
50502109408,0.1451,Warwick Grove,5272.535848,12.1,7
50502109409,0.1789,Warwick Grove,6145.377521,12.4,7
50502109410,0.1852,Warwick Grove,6122.19463,13,7
50502109411,0.7208,Warwick Grove,6487.743857,11.4,6
50502109412,0.7067,Innaloo,5798.351431,12.9,7
50502109413,0.364,Warwick Grove,5571.728395,11.4,6
50502109414,0.1582,Warwick Grove,5049.03437,9.5,5
50502109415,0.0971,Warwick Grove,5779.467243,12.6,7
50502109416,0.2543,Warwick Grove,5204.614933,12.4,7
50502109417,0.1643,Warwick Grove,4893.399921,10.2,5
50502109418,0.1542,Warwick Grove,5490.006808,10.7,6
50502109419,0.1366,Warwick Grove,5432.608771,10.1,5
50502109501,0.0818,Innaloo,3052.952538,8.9,4
50502109502,0.0903,Innaloo,3076.687512,9.3,5
50502109503,0.1435,Mirrabooka,3253.652784,7.9,4
50502109504,0.0937,Innaloo,2839.151089,8.8,4
50502109505,0.2297,Innaloo,2661.482201,9.4,5
50502109506,0.1189,Innaloo,2980.966408,8.6,4
50502109507,0.1136,Innaloo,3197.707878,9.6,5
50502109508,0.128,Innaloo,2357.950499,9,5
50502109509,0.0901,Innaloo,2736.004475,8.4,4
50502109510,0.0981,Innaloo,2627.187582,9.7,5
50502109511,0.1741,Innaloo,3050.370012,9.2,5
50502109512,0.1678,Innaloo,3072.622603,11.3,6
50502109513,0.2528,Innaloo,2696.50576,9.2,5
50502109514,0.2287,Innaloo,2240.946273,8.3,4
50502109515,0.0965,Innaloo,2157.466462,8.3,4
50502109516,0.1019,Innaloo,1876.832576,7,3
50502109517,0.1682,Innaloo,2406.141126,8.2,4
50502109518,0.0751,Innaloo,2738.478932,9.4,5
50502109519,0.1012,Innaloo,3058.131681,9.3,5
50502109520,0.1362,Innaloo,2551.309808,8.5,4
50502109521,0.1092,Innaloo,2659.180886,7.9,4
50502109522,0.1347,Innaloo,3031.873171,9,5
50502109523,0.1349,Innaloo,3085.666883,8.3,4
50502109524,0.0999,Innaloo,2133.921663,8.4,4
50502109525,0.0813,Innaloo,1861.208321,7.4,3
50502109526,0.1504,Innaloo,2131.385221,7.9,4
50502109527,0.0931,Innaloo,2418.334206,7.4,3
50502109528,0.1372,Innaloo,3152.942546,8.3,4
50502109601,0.1216,Innaloo,2218.422226,5.9,2
50502109602,0.1529,Innaloo,1094.75234,4.5,1
50502109603,0.1432,Innaloo,1855.832277,5.6,2
50502109604,0.173,Innaloo,1945.977976,5.4,2
50502109605,0.3495,Innaloo,1326.548769,5.6,2
50502109606,0.1292,Innaloo,1932.981076,7.2,3
50502109607,0.1258,Innaloo,2197.228841,7,3
50502109608,0.1114,Innaloo,2358.386184,6.1,2
50502109609,0.1155,Innaloo,1803.469308,4.9,2
50502109610,0.2062,Innaloo,1817.412527,5.7,2
50502109611,0.1685,Innaloo,1476.561353,4.2,1
50502109612,0.2351,Innaloo,3906.495464,8.5,4
50502109613,0.1728,Innaloo,3825.581691,7.9,4
50502109614,0.1374,Innaloo,4089.286734,9.1,5
50502109615,0.1353,Innaloo,4103.921987,9.5,5
50502109616,0.1996,Innaloo,3756.091098,9.2,5
50502109617,0.2446,Innaloo,3217.272293,8,4
50502109618,0.2109,Innaloo,3416.668362,8,4
50502109619,0.1355,Innaloo,3106.421331,6.6,3
50502109620,0.1873,Innaloo,3452.527613,7.7,4
50502109621,0.1731,Innaloo,3265.945598,7,3
50502109622,0.5792,Innaloo,2695.396698,10,5
50502109623,0.2659,Innaloo,2167.482259,6.9,3
50502109624,0.8364,Innaloo,2238.091042,5.9,2
50502109625,0.1762,Innaloo,2450.748725,6.5,3
50502109626,0.2001,Innaloo,2795.902308,7.5,3
50502109627,1.4032,Innaloo,3335.752723,11.7,6
50502109628,0.2181,Innaloo,2713.159091,5.9,2
50502109629,0.1476,Innaloo,3881.141079,7.7,4
50502109630,0.3776,Innaloo,1453.382306,4.9,2
50502109631,0.1887,Innaloo,2236.049508,6.2,2
50502109701,0.1,Morley,2955.872255,8.1,4
50502109702,0.1052,Mirrabooka,4256.122896,10.2,5
50502109703,0.0985,Mirrabooka,3069.028887,8.4,4
50502109704,0.1907,Mirrabooka,2906.978577,7.1,3
50502109705,0.1693,Mirrabooka,2724.287479,7.4,3
50502109706,0.2662,Morley,4277.863536,11.3,6
50502109707,0.1034,Morley,3180.757221,9.4,5
50502109708,0.1272,Morley,3598.947322,10,5
50502109709,0.1183,Morley,3526.643432,9.5,5
50502109710,0.1336,Morley,3561.5594,10.5,6
50502109711,0.1228,Mirrabooka,2631.688728,6.2,2
50502109712,0.1899,Mirrabooka,3309.689061,8.9,4
50502109713,0.1914,Mirrabooka,3137.093335,7.2,3
50502109714,0.1118,Mirrabooka,3022.435177,7.5,3
50502109715,0.1929,Mirrabooka,4419.343615,10.1,5
50502109716,0.8152,Mirrabooka,3315.726076,9.4,5
50502109717,0.1535,Mirrabooka,3983.815189,9.6,5
50502109718,0.1442,Mirrabooka,3944.833702,10,5
50502109719,0.1682,Mirrabooka,3492.756776,8.2,4
50502109720,0.1349,Mirrabooka,3504.105864,8.6,4
50502109721,0.1527,Mirrabooka,3679.322469,9,5
50502109722,0.2112,Innaloo,3369.654697,11.2,6
50502109723,0.2055,Mirrabooka,4069.150813,8.8,4
50502109724,0.1962,Innaloo,3496.893122,11.2,6
50502109725,0.1167,Morley,3958.476153,11.3,6
50502109726,0.1493,Morley,3633.301202,10.3,5
50502109727,0.2067,Innaloo,4255.181489,10.6,6
50502109728,0.1443,Morley,3837.518497,11.9,7
50502109729,0.1261,Mirrabooka,3937.016073,9.5,5
50502109730,0.336,Innaloo,4316.818667,10.9,6
50502109731,0.2616,Innaloo,3806.98396,10.8,6
50502109732,0.2667,Morley,4197.758409,11.2,6
50502109733,0.2514,Morley,4529.50776,11.1,6
50502109734,0.5889,Morley,3786.111768,11.1,6
50503109801,0.189,Mirrabooka,4717.87341,10,5
50503109802,0.2182,Mirrabooka,4325.078953,9.6,5
50503109803,0.171,Mirrabooka,4425.773512,10,5
50503109804,0.2631,Mirrabooka,4916.990283,11.9,7
50503109805,0.1666,Mirrabooka,4154.203348,9.8,5
50503109806,0.1919,Mirrabooka,3568.690218,7.1,3
50503109807,0.1381,Mirrabooka,3373.986231,7.1,3
50503109808,0.2672,Mirrabooka,3189.391302,6.8,3
50503109809,0.1527,Mirrabooka,2746.396704,6.9,3
50503109810,0.2131,Mirrabooka,2661.374053,6.3,2
50503109811,0.139,Mirrabooka,2903.278289,7,3
50503109812,0.0902,Mirrabooka,3057.839725,5.9,2
50503109813,0.2201,Mirrabooka,2326.390722,7.3,3
50503109814,0.1767,Mirrabooka,2446.171949,6.2,2
50503109815,0.2047,Mirrabooka,2837.364626,7.7,4
50503109816,0.1415,Mirrabooka,5122.506449,10.6,6
50503109817,0.2738,Mirrabooka,4665.543388,9.8,5
50503109818,1.7261,Mirrabooka,3318.895664,7.5,3
50503109819,0.1947,Mirrabooka,4337.140999,7.8,4
50503109820,0.2112,Mirrabooka,4172.733891,8.7,4
50503109821,0.183,Mirrabooka,3846.553479,8,4
50503109822,0.1382,Mirrabooka,4762.615416,9.8,5
50503109823,0.1361,Mirrabooka,4998.807546,11.2,6
50503109824,0.1471,Mirrabooka,4806.426808,10.8,6
50503109825,0.1587,Mirrabooka,4428.877638,9.1,5
50503109826,0.0842,Mirrabooka,5169.333322,10.8,6
50503109827,0.1446,Mirrabooka,5085.854224,12,7
50503109828,0.1843,Mirrabooka,5277.155544,11.1,6
50503109829,0.1763,Mirrabooka,3997.539812,8.5,4
50503109901,0.1724,Joondalup,9887.970954,14.6,8
50503109902,0.3721,Joondalup,9271.472878,13.1,7
50503109903,0.1789,Joondalup,11135.95045,16.5,8
50503109904,0.1224,Joondalup,9669.315951,13.7,7
50503109905,0.1934,Joondalup,12539.66496,18.3,9
50503109906,0.1588,Joondalup,12222.70478,17.4,9
50503109907,0.1585,Joondalup,13089.04639,17.4,9
50503109908,0.3194,Joondalup,11459.31337,17,8
50503109910,0.1604,Joondalup,12813.07784,17.4,9
50503109911,0.101,Joondalup,10807.7484,15.1,8
50503109913,0.2718,Joondalup,12482.38623,17.6,9
50503109914,0.8649,Joondalup,13840.9488,19.1,9
50503109915,0.2196,Joondalup,12051.36254,17.2,8
50503109916,0.1463,Joondalup,11552.72825,16.2,8
50503109917,0.1443,Joondalup,10538.97096,17.2,8
50503109918,0.2372,Joondalup,10674.80817,15.4,8
50503109919,0.1501,Joondalup,9805.081804,14.1,8
50503109920,0.1752,Joondalup,9263.687838,13.6,7
50503109921,0.1655,Joondalup,11996.76986,17.2,8
50503109922,0.4443,Joondalup,10566.17792,15.8,8
50503109923,0.1195,Joondalup,10300.19834,15.2,8
50503109925,0.1901,Joondalup,11955.13669,16.8,8
50503109927,0.2376,Joondalup,12477.63983,17.1,8
50503109929,0.2523,Joondalup,10221.87214,16.4,8
50503109930,0.2717,Joondalup,9723.581567,14.7,8
50503109931,0.1864,Joondalup,9333.20574,14.7,8
50503109932,0.1693,Joondalup,10047.33415,14.8,8
50503109933,0.1626,Joondalup,9797.392857,14.3,8
50503109934,0.2481,Joondalup,9420.663226,14.1,8
50503109936,0.1745,Joondalup,12512.74603,17.7,9
50503109937,0.143,Joondalup,11013.21645,14.9,8
50503109938,0.1265,Joondalup,13068.44526,18.4,9
50503109939,0.0843,Joondalup,11875.74009,16.6,8
50503109940,0.1466,Joondalup,13103.13516,17.6,9
50503109941,0.0836,Joondalup,10638.27994,14.4,8
50503109942,0.244,Joondalup,13721.54369,19.3,9
50503109943,0.1227,Joondalup,10183.7768,14.4,8
50503109944,0.2321,Joondalup,11631.8462,16.2,8
50503109945,0.1416,Joondalup,12751.14629,18,9
50503109946,0.1198,Joondalup,11319.54496,15.4,8
50503109947,0.4163,Joondalup,13399.34355,18.6,9
50503109948,0.1501,Joondalup,13034.29124,18.3,9
50503109949,0.248,Joondalup,10610.87227,14.6,8
50503109950,0.1251,Joondalup,11337.2591,16.1,8
50503109951,0.1473,Joondalup,13169.64284,18.8,9
50503109952,0.1332,Joondalup,11932.90221,16.1,8
50503109953,0.1371,Joondalup,10938.23481,15.1,8
50503110001,0.1847,Joondalup,4489.026812,9,5
50503110002,0.1408,Joondalup,4356.417003,9.2,5
50503110003,9.7252,Joondalup,6184.221138,9.6,5
50503110005,0.132,Joondalup,6103.769992,10.4,6
50503110006,0.1729,Joondalup,5602.699145,9.9,5
50503110008,0.1606,Joondalup,5256.489119,9.6,5
50503110009,0.2078,Joondalup,5761.043397,10.9,6
50503110010,0.4668,Joondalup,5957.172411,11.8,6
50503110011,0.172,Joondalup,4846.957942,9.6,5
50503110012,13.4301,Joondalup,7645.835739,15.6,8
50503110013,0.1259,Joondalup,3921.320939,8.7,4
50503110014,0.196,Joondalup,3675.779887,7.7,4
50503110015,0.1422,Joondalup,3262.738676,8.9,4
50503110016,0.1764,Joondalup,3363.725545,9.5,5
50503110017,0.1444,Joondalup,3774.579398,9.4,5
50503110018,0.1389,Joondalup,4012.250375,9.7,5
50503110019,0.1149,Joondalup,4579.000526,9.3,5
50503110020,0.2144,Joondalup,4242.423322,8.5,4
50503110022,0.5537,Joondalup,6105.79898,11.3,6
50503110023,0.453,Joondalup,5116.541267,9.7,5
50503110024,0.3845,Joondalup,5495.973562,11,6
50503110025,0.2224,Joondalup,4837.436086,9.1,5
50503110026,0.1331,Joondalup,3946.590127,8.9,4
50503110027,1.8293,Joondalup,6690.194258,12.1,7
50503110028,0.1352,Joondalup,4889.930783,9.6,5
