SA1_MAINCODE_2016,Area (sq km),Nearest Centrelink office,Distance (km),Walk time (min),Transit time (min),Wait time (min),Total travel time (min),Number of transfers,Travel time decile
11801134341,0.0444,Bondi Junction,1115.005346,10,4,0,14,0,2
11903136822,0.0896,Hurstville,1140.569334,10,4,0,14,0,2
11903137439,0.2052,Hurstville,2820.453329,10,19,0,29,0,6
12104141520,0.0613,Chatswood,5219.243824,10,30,0,40,0,9
12302143635,0.1331,Campbelltown,5579.521253,10,28,0,38,0,8
12501158706,0.0853,Bankstown,3734.807304,10,14,0,24,0,5
12502147810,0.1021,Parramatta,3504.547389,10,13,0,23,0,4
12504158920,0.1207,Parramatta,2526.551117,10,15,0,25,0,5
12701159519,0.1247,Liverpool,5949.108618,10,25,1,36,1,8
12801160203,0.0793,Caringbah,451.0945755,10,0,0,10,0,1
12802153515,0.265,Sutherland,5535.142465,10,16,0,26,0,5
20101100338,0.1816,Ballarat,1722.281249,10,5,0,15,0,2
20101100343,0.245,Ballarat,2998.171488,10,15,0,25,0,5
20302103837,0.24,Corio,1661.329729,10,9,0,20,0,3
20302104610,0.1436,Geelong,574.951561,10,0,0,10,0,1
20602111129,0.1209,Darebin,3869.004635,10,7,0,17,0,3
20801117231,0.1489,Cheltenham,6718.421082,10,32,0,42,0,9
20901119711,0.2647,Greensborough,435.2069919,10,0,0,10,0,1
21005124344,0.1254,Broadmeadows,1720.491686,10,8,0,18,0,3
21101144821,0.1975,Boronia,3940.280768,10,17,0,27,0,6
21103126802,0.2258,Ringwood,2528.554328,10,10,0,20,0,3
21105127714,0.2358,Boronia,5560.18763,10,27,0,37,0,8
21301133717,0.1592,Sunshine,1543.682716,10,5,0,15,0,2
21303135118,0.0904,Footscray,2897.271095,10,10,0,20,0,3
30305107610,0.2158,Inala,4593.667564,10,23,0,33,0,7
30403109616,0.0686,Toowong,1238.262641,10,3,0,13,0,1
30404110107,0.3109,Mitchelton,1627.128196,10,2,0,12,0,1
30503112608,0.1065,Fortitude Valley,2188.864472,10,11,0,21,0,4
30803120818,0.2369,Rockhampton,2032.388901,10,6,0,16,0,2
30803121604,0.354,Rockhampton,2256.072636,10,17,0,27,0,6
30805153314,0.2338,Gladstone,6154.098166,10,47,0,57,1,10
31001127516,0.3139,Inala,4545.722108,10,23,0,33,0,7
31105132703,0.2242,Woodridge,6402.29178,10,29,1,40,1,9
31401138240,0.2115,Mitchelton,5792.785145,10,19,2,31,1,7
31401138336,0.1501,Strathpine,3179.399016,10,21,0,31,0,7
31601141323,0.2372,Maroochydore,4156.325253,10,12,0,22,0,4
31602141901,0.2029,Caloundra,1185.144261,10,2,0,12,0,1
31605143510,0.152,Noosa,2242.428972,10,10,0,20,0,3
31905152608,0.7402,Maryborough,3841.557599,10,15,0,25,0,5
40204104806,0.2583,Salisbury,1394.813329,10,6,0,17,0,2
40204117206,0.1048,Enfield,5997.130484,10,14,0,24,0,5
40303106825,0.1556,Torrensville,5273.807774,10,31,14,55,1,10
40401109623,0.2814,Port Adelaide,3709.831303,10,11,0,22,0,4
40402110228,0.2057,Enfield,2734.15526,10,17,0,28,1,6
40403110823,0.1308,Torrensville,1252.633742,10,7,0,18,0,3
50401104431,0.1695,Morley,4796.397476,10,14,0,24,0,5
50501107001,0.0908,Joondalup,5363.925687,10,30,0,40,0,9
50502108601,0.4201,Mirrabooka,346.3250627,10,0,0,10,0,1
50502108649,0.0953,Mirrabooka,1513.61438,10,4,0,14,0,2
50701115913,0.1387,Success,2237.178056,10,5,0,15,0,2
50703116913,0.2305,Rockingham,10234.75002,10,15,6,32,2,7
60402108510,0.1983,Devonport,929.819484,10,2,0,12,0,1
80101101506,0.1685,Belconnen,4047.787163,10,13,0,23,0,4
80104103922,0.1018,Gungahlin,2134.13828,10,5,0,15,0,2
10804116247,0.4468,Port Macquarie,25371.61103,10,59,0,69,0,10
11601130635,0.1126,Blacktown,4178.331021,10,21,0,31,0,7
11601130803,0.1189,Blacktown,2542.385138,10,8,0,18,0,3
11703133501,0.0416,Redfern,1000.345803,10,2,0,12,0,1
11703133608,0.0203,Redfern,541.6422079,10,0,0,10,0,1
11802156405,0.0209,Redfern,2059.629783,10,16,0,26,0,5
12001138406,0.0947,Burwood,2292.69325,10,9,0,19,0,3
12003139141,0.188,Burwood,1622.447902,10,6,0,16,0,2
12003139407,0.0837,Marrickville,1575.669399,10,4,0,14,0,2
12101140240,0.3125,Chatswood,2733.535969,10,18,0,28,0,6
12203143004,0.2041,Northern Beaches,720.5231372,10,5,0,16,0,2
12401145326,0.6822,Springwood,11099.62768,10,35,0,45,0,9
12403145728,0.4679,St Marys,2765.15335,10,22,0,32,0,7
12403146014,0.1071,Penrith,3604.095677,10,23,0,33,0,7
12502147635,0.2106,Baulkham Hills,3914.456217,10,14,0,24,0,5
12502147724,0.1175,Auburn,3896.266162,10,24,5,39,1,8
12503147902,0.1622,Merrylands,4369.646465,10,19,7,36,1,8
12503148237,0.1216,Merrylands,4429.888856,10,18,0,28,0,6
12602150326,0.0308,Ryde,1362.937964,10,7,0,17,0,3
12701150426,0.0864,Liverpool,3340.414542,10,13,0,23,0,4
12702151319,0.0698,Cabramatta,2040.850183,10,11,0,21,0,4
12702151714,0.1053,Cabramatta,4425.078942,10,48,0,58,0,10
12801153039,0.1554,Caringbah,1228.910555,10,5,0,15,0,2
12802153310,0.1224,Sutherland,8714.198878,10,11,2,23,1,4
20302104310,0.2629,Corio,7174.735209,10,16,0,27,0,6
20402106619,0.2449,Wangaratta,2709.33157,10,13,0,23,0,4
20606113607,0.0821,Windsor,1014.741052,10,2,0,12,0,1
21003123607,0.1077,Darebin,2107.345504,10,5,0,15,0,2
21005125010,0.148,Airport West,1833.769997,10,10,0,20,0,3
21202129429,0.0677,Fountain Gate,5018.213433,10,26,0,37,1,8
21204131022,0.0896,Oakleigh,4539.782555,10,23,11,44,1,9
21305136116,0.0954,Werribee,6422.512762,10,19,5,34,1,7
30902123102,0.2523,Palm Beach,2124.356032,10,6,0,16,0,2
31304137325,0.1077,Deception Bay,1834.51997,10,5,0,15,0,2
31305138047,0.2353,Margate,3732.547374,10,26,0,36,0,8
40107102313,0.3369,Torrensville,3069.05931,10,21,1,32,1,7
40107102444,0.1449,Norwood,3605.146725,10,17,1,28,1,6
40204104626,0.1661,Salisbury,1656.852307,10,4,0,15,0,2
50503110801,0.118,Joondalup,5232.119852,10,20,0,30,0,7
60102101202,7.0686,Kingston,10825.19751,10,86,13,109,2,10
60105102715,0.1383,Hobart,790.0810635,10,1,0,12,0,1
80109110913,0.1093,Woden,809.1895112,10,3,0,13,0,1
10106154312,0.2757,Young,400.7831211,10,0,0,10,0,1
10201102810,0.2852,Ettalong,8713.411057,10,59,28,97,1,10
10201103622,0.2239,Gosford,4947.747701,10,19,0,29,0,6
10301105917,0.4604,Bathurst,3812.875069,10,9,0,19,0,3
10302106311,0.2828,Cowra,664.7582448,10,0,0,10,0,1
11103122301,1.337,Raymond Terrace,8680.532772,10,17,0,27,0,6
11401127716,0.2375,Nowra,3282.483655,10,14,0,24,0,5
11501129130,0.0611,Baulkham Hills,3271.35651,10,27,6,43,1,9
11601130307,0.1373,Blacktown,2241.321248,10,8,0,18,0,3
11802134849,0.0588,Maroubra,2123.166044,10,8,0,18,0,3
11901135740,0.1359,Bankstown,2287.879942,10,9,0,19,0,3
11901157242,0.1138,Bankstown,665.3078574,10,0,0,10,0,1
11902136242,0.0281,Campsie,1425.772223,10,2,0,13,0,1
12202142310,0.5399,Northern Beaches,10720.622,10,35,2,47,1,9
12203142854,1.5506,Chatswood,6468.744632,10,30,0,40,0,8
12303144818,46.0409,Camden,18601.46625,10,48,42,100,1,10
12503148513,0.1279,Merrylands,1757.287955,10,9,0,19,0,3
12504148931,0.0328,Parramatta,1404.056432,10,7,0,17,0,3
12601149639,0.0829,Hornsby,5157.414787,10,24,0,34,0,8
12701159304,0.3273,Liverpool,7467.971334,10,28,5,43,1,9
12702151152,0.0937,Cabramatta,701.4210214,10,0,0,10,0,1
12703152443,0.0959,Liverpool,3514.743548,10,20,0,30,0,7
12801160437,0.0393,Caringbah,2923.99145,10,11,0,21,0,4
20602111241,0.0663,Darebin,2795.597558,10,15,0,25,0,5
20801116806,0.2805,Cheltenham,3070.620701,10,12,0,22,0,4
20801117322,0.1417,Cheltenham,4862.502186,10,15,0,26,0,5
20803118812,0.1099,Cheltenham,1390.91695,10,5,0,15,0,2
20903121401,0.392,Greensborough,6676.000891,10,20,2,33,1,7
21104127322,0.1483,Glen Waverley,4366.396783,10,16,0,27,0,6
21202145323,0.2811,Rowville,5965.414449,10,45,3,59,1,10
21202145501,0.2644,Fountain Gate,2778.324793,10,12,5,27,1,6
21205132601,0.1168,Oakleigh,910.1929046,10,3,0,13,0,1
21402138107,0.2935,Frankston,4737.751915,10,12,0,22,0,4
30103101818,1.4657,Wynnum,4457.010194,10,20,0,30,0,7
30305107609,0.1049,Inala,4811.997594,10,20,0,30,0,7
30401108116,0.0827,Toowong,7466.393917,10,23,0,33,0,7
30908126119,0.9199,Seniors & Carers Robina,1901.395396,10,9,0,19,0,3
30908126124,0.212,Seniors & Carers Robina,2136.17108,10,12,0,22,0,4
31001127101,0.2063,Inala,4614.557234,10,15,0,25,0,5
31603142809,0.1453,Maroochydore,3019.409502,10,8,0,18,0,3
31606144012,20.4804,Nambour,18050.97575,10,38,1,49,1,9
40204104422,0.2123,Salisbury,4064.971945,10,17,0,28,0,6
50403105608,0.2376,Mirrabooka,5035.508378,10,23,1,34,1,8
50501107833,0.4198,Warwick Grove,4169.175931,10,15,7,32,1,7
50502109003,0.4927,Mirrabooka,1732.773097,10,6,0,16,0,2
50502109503,0.1435,Mirrabooka,3253.652784,10,14,0,24,0,5
50503110833,0.2292,Joondalup,3733.090918,10,17,0,27,0,6
50901122508,0.1795,Albany,2003.909763,10,7,0,17,0,3
51104128909,0.829,Geraldton,63631.5607,10,66,0,76,0,10
60102100802,0.263,Rosny Park,2846.843303,10,10,0,20,0,3
60102100803,0.1204,Rosny Park,1854.571074,10,6,0,17,0,2
80101100306,0.0914,Belconnen,2174.174439,10,5,0,15,0,2
80101101913,0.4101,Belconnen,5719.206142,10,20,0,30,0,7
80109110307,0.1918,Woden,1586.610259,10,11,0,21,0,4
10503110023,0.1328,Dubbo,3942.534148,10,20,0,30,0,7
10503110201,0.558,Dubbo,1048.816756,10,3,0,13,0,1
10503110519,0.3179,Dubbo,33351.81044,10,41,0,51,0,10
11101120633,0.53,Toronto,7026.213842,10,45,10,65,1,10
11202124432,0.329,Casino,930.1358115,10,2,0,12,0,1
11802157017,0.028,Maroubra,2482.662465,10,14,0,24,0,5
11904138009,0.1176,Rockdale,2636.17566,10,10,0,20,0,3
12001138616,0.1377,Burwood,3091.512398,10,14,0,24,0,5
12403146432,0.1161,Penrith,1437.568401,10,5,0,15,0,2
12502147713,0.1571,Auburn,4447.905502,10,20,0,30,0,7
12602150041,0.1024,Ryde,3587.551799,10,14,0,24,0,5
12801153112,0.0926,Caringbah,2880.9349,10,14,0,24,0,5
20201102125,0.3145,Bendigo,3113.908114,10,7,0,17,0,3
20402106718,60.6747,Wangaratta,10424.36488,10,79,788,877,1,10
20504109615,0.3335,Morwell,742.3354717,10,0,0,10,0,1
20604112628,0.0035,South Melbourne,497.5713852,10,0,0,10,0,1
20703116616,0.1253,Box Hill,3666.826282,10,16,0,27,0,6
20803118514,0.1068,Frankston,6711.31746,10,21,0,31,0,7
20903121521,0.3536,Greensborough,3710.051307,10,10,0,20,0,3
21005124508,0.1437,Broadmeadows,2414.87909,10,5,0,15,0,2
21005124944,0.1141,Broadmeadows,6496.789843,10,32,0,42,0,9
21301133603,0.0872,Sunshine,1439.569343,10,2,0,12,0,1
21305146732,0.2397,Werribee,908.8452582,10,2,0,12,0,1
21402137935,0.2959,Hastings,3962.654879,10,6,0,16,0,2
21402138301,0.5517,Rosebud,12814.92275,10,27,0,38,0,8
30204104402,0.1275,Chermside,8007.746377,10,32,0,42,0,9
30404110013,0.1407,Mitchelton,2261.263373,10,6,0,16,0,2
30602114923,0.2002,Cairns Earlville,1659.841978,10,9,0,19,0,3
30901122407,0.3098,Seniors & Carers Robina,5513.198258,10,23,0,33,0,7
30906124935,0.0932,Nerang,5900.365075,10,46,4,60,2,10
30907125242,0.0444,Biggera Waters,9524.893767,10,27,0,37,1,8
31202134211,0.1076,Mackay,4819.943835,10,17,0,27,0,6
31202135511,0.5934,Mackay,7020.532755,10,28,10,48,1,9
31305138049,0.1403,Deception Bay,2040.336671,10,5,0,15,0,2
31802148717,0.6243,Townsville Jobseekers,6392.498818,10,33,26,69,1,10
31901150211,0.1391,Bundaberg,2762.170396,10,10,0,20,0,3
40103101140,0.171,Norwood,3612.067914,10,11,0,21,0,4
40205105310,0.1468,Modbury,2262.940764,10,7,0,18,0,3
40304108617,0.1893,Noarlunga,5908.523016,10,29,0,39,0,8
50102125303,0.2966,Bunbury,1802.63687,10,6,0,16,0,2
50201102430,0.3786,Mandurah,2317.564883,10,7,0,17,0,3
50502109507,0.1136,Innaloo,3197.707878,10,20,1,31,1,7
50604113344,0.0791,Cannington,7918.04409,10,26,4,40,1,9
50606114210,0.5027,Armadale (WA),3812.676181,10,6,0,16,0,2
50901122527,0.4707,Albany,2333.255114,10,13,0,23,0,4
60103101802,0.1727,Glenorchy,758.7349196,10,0,0,10,0,1
60103101903,0.1672,Glenorchy,2102.637727,10,8,0,19,0,3
60104102302,2.2625,Kingston,5300.852947,10,23,0,33,0,7
60201104110,0.1645,Launceston,4573.970353,10,19,0,30,0,6
60201105006,1.7261,Launceston,3690.46999,10,21,0,31,0,7
10701154604,0.1531,Wollongong,7097.593238,10,19,0,29,0,6
10801115235,0.1885,Tuncurry,4326.306573,10,20,0,30,0,7
11101120802,0.1428,Charlestown,1207.311903,10,3,0,13,0,1
11601130631,0.1137,Blacktown,4242.299381,10,21,0,31,0,7
11801134421,0.0933,Bondi Junction,3845.248935,10,18,0,28,0,6
11901135742,0.0944,Bankstown,2870.564604,10,14,0,24,0,5
11904137808,0.0935,Rockdale,2685.504523,10,16,0,26,0,5
12102157918,0.0151,Hornsby,564.5358944,10,0,0,10,0,1
12103140809,0.1209,Chatswood,3343.672584,10,14,0,24,0,5
12203142656,0.052,Northern Beaches,2761.162367,10,8,0,18,0,3
12301143308,0.3295,Camden,1902.361989,10,5,0,16,0,2
12302143608,0.2398,Campbelltown,3172.106981,10,26,0,36,0,8
12403145715,0.186,Penrith,4067.268583,10,16,0,26,0,5
12403146409,0.1926,Penrith,2588.07125,10,12,0,22,0,4
12502147837,0.1628,Ryde,5356.506084,10,29,0,39,1,8
12602159127,0.1984,Ryde,1333.841851,10,4,0,14,0,2
12701159423,0.074,Liverpool,5231.640599,10,24,0,34,0,8
20505110331,0.2112,Sale,1995.961408,10,14,0,24,0,5
20601110552,0.1037,Moreland,1183.587413,10,5,0,15,0,2
20603111626,0.1184,Newmarket,1799.82818,10,7,0,17,0,3
20701115222,0.1278,Camberwell,564.5986715,10,0,0,10,0,1
20801117306,0.14,Cheltenham,3915.245007,10,13,0,23,0,4
20802117754,0.0423,Windsor,2283.515571,10,7,0,17,0,3
20901120006,0.1988,Heidelberg,3587.808378,10,9,0,19,0,3
20902120754,0.1349,Darebin,3953.755497,10,19,0,29,0,6
21001122603,0.3452,Airport West,1438.587375,10,3,0,13,0,1
21001122953,0.1236,Airport West,4274.387572,10,21,3,35,1,8
21005124211,0.101,Broadmeadows,1576.698331,10,5,0,15,0,2
21201129138,0.141,Pakenham,2290.981922,10,12,0,23,0,4
21205132032,0.1696,Springvale,4290.826809,10,13,2,25,1,5
21205132040,0.0337,Glen Waverley,3152.806193,10,12,0,23,0,4
21401137113,0.1,Frankston,2959.122316,10,13,0,24,0,5
30102101308,0.1373,Cleveland,6948.618551,10,29,0,39,0,8
30805153111,0.2493,Gladstone,15914.5475,10,87,14,111,1,10
30910127022,0.1008,Southport,4091.840185,10,17,0,27,0,6
31103131204,0.2434,Browns Plains,2200.699281,10,5,0,15,0,2
31304137308,0.1003,Deception Bay,1623.516626,10,15,0,25,0,5
31605143716,0.47,Noosa,6550.82625,10,27,3,40,1,8
31701144631,0.1514,Toowoomba,5436.785506,10,27,0,37,0,8
40205105308,0.1701,Modbury,1835.283359,10,6,0,16,0,2
40302106408,0.1657,Marion,1728.218102,10,5,0,16,0,2
50503110862,0.57,Joondalup,2524.541782,10,10,0,20,0,3
51104128801,0.2904,Geraldton,4230.379722,10,14,0,24,0,5
60103101719,0.1145,Glenorchy,1804.397122,10,4,0,14,0,2
10402108406,0.1332,Coffs Harbour,3379.160845,10,13,0,23,0,4
10503110130,0.5469,Dubbo,3260.910067,10,17,0,27,0,6
10603112140,0.0952,Nelson Bay,3236.953795,10,12,0,22,0,4
10603112314,20.8671,Raymond Terrace,5400.515723,10,15,0,25,0,5
11101120843,0.1654,Charlestown,785.3873699,10,2,0,12,0,1
11103122212,0.1281,Newcastle,3431.005964,10,13,0,24,0,5
11201123616,0.1312,Ballina,2303.436236,10,5,0,15,0,2
11201123747,0.1336,Ballina,5606.211497,10,20,0,30,0,7
11202124506,0.197,Lismore,20067.58454,10,30,0,40,0,9
11501155825,0.143,Hornsby,4774.306607,10,32,0,42,0,9
11502129806,6.2844,Hornsby,5757.714132,10,84,38,132,2,10
11601130825,0.0967,Blacktown,3056.541815,10,17,0,27,0,6
11701132207,0.0475,Maroubra,3782.833528,10,14,0,24,0,5
11702132729,0.0506,Leichhardt,493.0175911,10,0,0,10,0,1
11901135757,0.0421,Bankstown,2349.244927,10,8,0,18,0,3
11903137433,0.154,Hurstville,3378.183744,10,11,0,21,0,4
11903137444,0.1233,Hurstville,2131.479225,10,8,0,18,0,3
12001138337,0.1379,Burwood,2783.746619,10,10,0,20,0,3
12302143839,0.2517,Campbelltown,1777.485371,10,6,0,17,0,2
12702150910,0.1725,Liverpool,5022.336088,10,14,0,24,0,5
12802160816,0.1804,Sutherland,3852.636768,10,15,0,25,0,5
20302104012,0.141,Geelong,2262.810487,10,10,0,20,0,3
20302104105,0.21,Geelong,6582.170306,10,26,0,36,0,8
20302104410,0.2007,Geelong,11203.79465,10,33,0,43,0,9
20605113413,0.0664,Windsor,1454.091329,10,5,0,15,0,2
20803118526,0.3137,Frankston,8737.924818,10,28,0,39,1,8
20803119115,0.1904,Cheltenham,3355.260012,10,13,0,23,0,4
21001122938,0.2227,Sunshine,3579.796446,10,23,3,36,1,8
21005124523,0.215,Airport West,2468.855353,10,13,0,23,0,4
21005124710,0.1272,Broadmeadows,2718.925549,10,8,0,18,0,3
21101125401,0.182,Rowville,3375.748886,10,11,2,23,1,4
21103126615,0.1706,Ringwood,534.9408526,10,0,0,10,0,1
21103145125,0.3578,Ringwood,3820.975202,10,18,0,28,0,6
21305146614,0.1759,Werribee,7121.745287,10,43,8,61,1,10
21305146804,0.3017,Werribee,688.9806162,10,0,0,10,0,1
21402138421,0.276,Rosebud,1786.350296,10,17,3,30,1,7
21402138543,0.2078,Hastings,5361.276053,10,5,0,15,0,2
30102100935,0.5326,Cleveland,10432.66309,10,22,6,38,1,8
31103131904,0.2024,Browns Plains,2106.006403,10,7,0,17,0,3
31401138216,0.1121,Strathpine,4977.180165,10,24,0,34,0,8
31401138501,0.3171,Strathpine,4556.461839,10,14,0,24,0,5
40101100141,0.3698,Norwood,2967.155272,10,11,0,21,0,4
40101100142,0.1024,Norwood,2402.249578,10,8,0,18,0,3
40202103007,0.233,Elizabeth,2035.634967,10,15,0,25,0,5
40204104321,0.19,Salisbury,4709.778606,10,14,0,25,0,5
40204104725,0.1739,Salisbury,2838.01287,10,11,0,22,0,4
40304108614,0.2531,Noarlunga,6110.491587,10,21,0,31,0,7
40402110106,0.473,Port Adelaide,561.676099,10,0,0,10,0,1
50502108622,0.2097,Mirrabooka,2166.169713,10,6,0,16,0,2
50503110832,0.3872,Joondalup,3342.538539,10,16,0,26,0,5
50702116613,0.1857,Fremantle,1809.989576,10,8,0,18,0,3
50703117420,0.2396,Rockingham,9138.58993,10,20,6,37,2,8
51104128607,0.2464,Geraldton,2620.869819,10,13,0,23,0,4
60103101603,0.1406,Hobart,4487.557642,10,15,0,26,0,5
80109110209,0.138,Woden,2510.955766,10,8,0,18,0,3
80110113908,0.1245,Woden,5641.738958,10,25,2,37,1,8
10304107721,0.3254,Orange,2189.209803,10,6,0,16,0,2
10704114532,0.1032,Corrimal,1564.704657,10,4,0,15,0,2
11101121407,0.1615,Toronto,5951.23213,10,16,0,26,0,5
11103123108,0.1991,Wallsend,3733.862989,10,13,4,27,1,6
11702132715,0.0632,Leichhardt,822.4924127,10,3,0,13,0,1
11802156923,0.0463,Bondi Junction,1324.482414,10,8,0,18,0,3
11901135716,0.1608,Bankstown,3926.90394,10,16,0,26,0,5
12001138611,0.0274,Burwood,1850.572683,10,11,0,21,0,4
12301143530,0.1722,Campbelltown,5258.614367,10,20,0,30,0,7
12401145011,0.1587,Springwood,7625.151816,10,15,0,25,0,5
12403145701,0.0941,Penrith,4038.60941,10,17,0,27,0,6
12504148901,0.0353,Parramatta,1688.471996,10,8,0,18,0,3
12504149259,0.0307,Parramatta,838.5788372,10,2,0,12,0,1
12504158929,0.0924,Parramatta,2213.227752,10,12,0,22,0,4
12702151003,0.0809,Cabramatta,5781.790063,10,40,0,50,0,9
12802153522,0.119,Sutherland,4597.6266,10,19,0,29,0,6
20201102111,0.3584,Bendigo,4749.05741,10,12,0,22,0,4
20604111722,0.0062,South Melbourne,3995.164997,10,26,0,36,0,8
20801117201,0.1804,Cheltenham,6425.90417,10,29,0,39,0,8
20901119735,0.1517,Greensborough,3280.60597,10,13,0,23,0,4
21001122935,0.2128,Sunshine,2988.098576,10,22,3,35,1,8
21005124701,0.1416,Broadmeadows,3698.309604,10,11,0,21,0,4
21103126742,0.1395,Ringwood,1389.245796,10,4,0,14,0,2
21203130518,0.2074,Dandenong,5632.776144,10,18,0,28,0,6
21205132307,0.1355,Glen Waverley,2084.509964,10,7,0,17,0,3
30202103009,0.2113,Chermside,1262.327888,10,4,0,14,0,2
30601114234,0.1783,Smithfield (Shopfront),2055.443816,10,9,0,19,0,3
30803120814,0.2543,Rockhampton,1332.487726,10,3,0,13,0,1
30805153306,0.1547,Gladstone,4830.759221,10,39,0,49,1,9
30906124835,1.3595,Nerang,1838.502711,10,6,0,16,0,2
30908126211,0.117,Seniors & Carers Robina,3841.334694,10,17,0,27,0,6
31001127340,0.1452,Inala,3192.607439,10,9,0,19,0,3
31106133008,0.452,Woodridge,2658.911088,10,14,0,24,0,5
31304137321,0.1346,Deception Bay,1655.718111,10,5,0,15,0,2
31402138919,0.3038,Strathpine,6528.561373,10,12,0,22,0,4
31802147510,4.4342,Townsville Jobseekers,2995.994216,10,10,0,20,0,3
50102100517,0.3505,Bunbury,8663.178554,10,37,0,47,0,9
50102125301,0.7205,Bunbury,624.467286,10,0,0,10,0,1
50401104542,0.3308,Morley,3538.240604,10,19,0,29,0,6
50602111905,0.2711,Victoria Park,2804.748142,10,5,0,15,0,2
50701115409,0.1977,Fremantle,4157.803277,10,19,0,29,0,6
50901122504,1.182,Albany,1942.345384,10,9,0,19,0,3
50903124715,1.7146,Albany,190159.4676,10,211,54,275,1,10
60103101607,0.1809,Glenorchy,3191.257255,10,10,0,20,0,3
80109110006,0.2092,Woden,1737.282935,10,6,0,16,0,2
10102101149,0.1131,Queanbeyan,7532.920123,10,37,0,47,0,9
10603111915,0.2601,Nelson Bay,8574.139952,10,34,0,44,0,9
10704114514,0.1131,Corrimal,985.2299752,10,3,0,14,0,2
10805116962,0.8147,Taree,4859.487728,10,15,0,25,0,5
11102121710,0.6341,Wallsend,5304.48725,10,29,0,39,0,8
11103122614,0.1767,Wallsend,3022.158668,10,11,0,22,0,4
11504130228,0.0854,Rouse Hill,1857.944099,10,6,0,16,0,2
11603131409,0.0985,Mt Druitt,4100.733372,10,25,0,35,0,8
11703133210,0.0222,Redfern,676.7240395,10,0,0,10,0,1
11703133826,0.1708,Redfern,3330.686593,10,19,0,29,0,6
11903136933,0.1145,Hurstville,750.9362267,10,0,0,10,0,1
12001138334,0.1376,Burwood,1241.521397,10,3,0,13,0,1
12002138701,0.0559,Leichhardt,3381.036498,10,20,0,30,0,7
12101140262,0.0925,Chatswood,1601.200063,10,7,0,17,0,3
12104141437,0.0224,Chatswood,3925.647516,10,21,0,31,0,7
12203142428,0.115,Northern Beaches,1666.715478,10,11,0,21,0,4
12504149002,0.1704,Baulkham Hills,3154.934002,10,12,0,22,0,4
12504149236,0.0311,Parramatta,920.9056118,10,2,0,12,0,1
12702151711,0.2027,Cabramatta,4702.418912,10,21,7,38,1,8
20101100206,0.3413,Ballarat,2459.695297,10,8,0,19,0,3
20201102025,0.3666,Bendigo,3431.834529,10,2,0,12,0,1
20302103725,0.1168,Geelong,3024.243852,10,12,0,23,0,4
20302103823,0.3304,Corio,2106.256732,10,8,0,19,0,3
20601110855,0.0872,Moreland,1036.69475,10,3,0,13,0,1
20603111306,0.1907,Footscray,2209.702627,10,12,0,22,0,4
20702115911,0.1636,Heidelberg,4629.976459,10,16,7,34,1,7
20801117117,0.1363,Cheltenham,1550.458752,10,6,0,17,0,2
20902120746,0.1233,Darebin,5107.987218,10,21,0,31,0,7
21001122910,0.2253,Airport West,4018.594449,10,29,0,39,1,8
21005124711,0.2109,Broadmeadows,4635.589384,10,16,0,26,0,5
21103126611,0.1302,Ringwood,2272.44384,10,9,0,19,0,3
21103145110,0.2616,Ringwood,5395.877268,10,14,0,24,0,5
21104127118,0.1039,Box Hill,4559.613986,10,21,0,31,0,7
21105128204,0.6805,Belgrave,4052.327017,10,11,0,21,0,4
21205132335,0.0829,Glen Waverley,1825.74058,10,7,0,17,0,3
21303134821,0.2361,Footscray,1826.009651,10,7,0,17,0,3
21303135010,0.0764,Footscray,2278.722235,10,9,0,19,0,3
21304135712,0.3653,Melton,1688.483663,10,4,0,14,0,2
21305136128,0.1083,Werribee,6747.059696,10,24,6,40,1,9
